"miRNA"	"X07a10aa5.fb68.4d78.b02c.f1456e297f4f.mirbase21.isoforms.quantification.txt"	"X182d6150.e189.4b73.b782.f7d7ccb2fcc8.mirbase21.isoforms.quantification.txt"	"X1fb66ad0.dc12.45de.83fd.709208db8dce.mirbase21.isoforms.quantification.txt"	"X2ab22567.023f.4e2b.80a5.00c7d58f4716.mirbase21.isoforms.quantification.txt"	"X2dfc2f5f.3400.4f0d.be2e.25f646d08958.mirbase21.isoforms.quantification.txt"	"X32100d21.e578.43a9.9e7e.0a59069fd6bf.mirbase21.isoforms.quantification.txt"	"X3829e826.bcd8.44b6.929a.ee890c94d6cd.mirbase21.isoforms.quantification.txt"	"X38d93245.1ccd.40b9.8fcf.5d5cb342b704.mirbase21.isoforms.quantification.txt"	"X40a39e83.23c6.4240.a1a0.ddf221f23103.mirbase21.isoforms.quantification.txt"	"X4348a153.a786.4cb2.8fec.918acf9f9254.mirbase21.isoforms.quantification.txt"	"X44ad6046.e17a.4655.bb58.3c778930e938.mirbase21.isoforms.quantification.txt"	"X4b31b50d.f2ba.4f7e.a49e.0331ea38674a.mirbase21.isoforms.quantification.txt"	"X4d9fe929.fb0d.4a9f.bd42.922fafef34bc.mirbase21.isoforms.quantification.txt"	"X54a07c50.39fc.486b.8098.c7add372def7.mirbase21.isoforms.quantification.txt"	"X64cf1660.e7e0.4eed.811f.4dae145134ce.mirbase21.isoforms.quantification.txt"	"X66b305e4.c0b4.40ba.a384.3f9eca90358c.mirbase21.isoforms.quantification.txt"	"X6ed4a3e1.7ef1.4174.af0f.45228711ac54.mirbase21.isoforms.quantification.txt"	"X768a3bc8.2d00.443b.8ad7.0a1b42ebc5bd.mirbase21.isoforms.quantification.txt"	"X7888df2c.7336.4256.a863.4a38cf4471c3.mirbase21.isoforms.quantification.txt"	"X78b783b1.c2eb.4b94.9765.b4b8bf3776e0.mirbase21.isoforms.quantification.txt"	"X7aaa0428.ac76.4e4d.96ce.18d131d88812.mirbase21.isoforms.quantification.txt"	"X7b27e34c.764e.4463.a7cc.7b451b70bf8e.mirbase21.isoforms.quantification.txt"	"X812d4342.28b2.4af5.b47e.7897475693bc.mirbase21.isoforms.quantification.txt"	"X88ef0233.d4f6.43ee.aa5f.2bb5089072d5.mirbase21.isoforms.quantification.txt"	"X8ca45577.302c.4993.880b.474a9163cf29.mirbase21.isoforms.quantification.txt"	"X8da3699a.be12.462f.b5e6.06d1b57bff4e.mirbase21.isoforms.quantification.txt"	"X91c07e4a.3521.4f9c.a1ad.ba8c677a7c98.mirbase21.isoforms.quantification.txt"	"X96002921.1f7a.4f47.a399.05e7f04b6b37.mirbase21.isoforms.quantification.txt"	"a4d3c98b.b149.456c.93c8.47d70479ee23.mirbase21.isoforms.quantification.txt"	"a745f847.1d36.4fca.ba69.8c33e91f7168.mirbase21.isoforms.quantification.txt"	"b086a8ee.57ae.47a2.8173.71df4f47b02f.mirbase21.isoforms.quantification.txt"	"b9316b2e.455d.4325.9661.94b05c789aa0.mirbase21.isoforms.quantification.txt"	"c0d51bdd.0b43.4c59.8ef1.7ea059883bf2.mirbase21.isoforms.quantification.txt"	"c8ec24f0.e0a0.4cc2.9f60.c27c32094390.mirbase21.isoforms.quantification.txt"	"ca17208e.35a3.4156.bca7.9e134d872bb8.mirbase21.isoforms.quantification.txt"	"caad916f.d439.4849.a3a5.e29dcd54cd43.mirbase21.isoforms.quantification.txt"	"cd35dff1.a712.4da6.a4e9.f49c09f4d6ed.mirbase21.isoforms.quantification.txt"	"df69dca7.80f1.40a2.b0f2.bdbf123acee6.mirbase21.isoforms.quantification.txt"	"e3950880.413b.4d62.a32a.779538e2ebc3.mirbase21.isoforms.quantification.txt"	"e3bb32f2.5cdd.4fc3.af9c.72cfe24f234d.mirbase21.isoforms.quantification.txt"	"e41e3b77.c931.4d03.bd39.7297965bfc95.mirbase21.isoforms.quantification.txt"	"e4d4d649.3cbb.450f.ae97.d34b21f43435.mirbase21.isoforms.quantification.txt"	"ea00711d.4423.4509.acd0.f3ec943711c1.mirbase21.isoforms.quantification.txt"	"f2809fd4.3e86.4ee2.ae5a.6a56256b95e7.mirbase21.isoforms.quantification.txt"	"fcc2dd9d.37b4.49fd.9d3b.202406b78b69.mirbase21.isoforms.quantification.txt"
"hsa-miR-3074-5p"	1.96808	5.083151	1.425255	11.103021	2.762197	1.653553	2.490568	3.117055	2.269172	2.245801	1.700993	2.288996	0.939458	1.597619	4.661593	3.214165	8.37595	0.966005	2.657097	2.482395	3.295989	1.603758	2.845994	6.354649	4.058038	12.846766	1.276267	7.376852	2.545837	2.213259	1.573463	1.139473	0.291452	1.61248	3.319685	3.263183	2.006999	3.033797	3.224215	3.001504	2.614578	2.714461	7.470835	3.73691	3.524188
"hsa-miR-30a-3p"	5925.531776	7900.641859	3346.497937	4320.102953	7112.350214	4396.541175	1358.125853	4065.470619	15015.724611	3115.674779	16564.947305	5304.112181	1946.08641	6063.674347	8729.163519	10725.348753	6483.795373	11578.955215	10621.480894	6009.413243	9306.019199	8209.439645	6507.235809	7160.276948	14155.503148	3917.059662	14538.588235	3883.385332	24334.269353	6573.599148	9714.5612	1528.640455	9249.247324	7113.110175	6195.361105	10584.94716	6996.197142	4640.951356	8867.66639	20688.5449	8919.482665	7867.743532	3889.94595	9619.741347	8842.691814
"hsa-miR-30a-5p"	41508.780409	23073.241311	24756.039956	23184.442857	24626.213374	21991.60962	5610.100057	36426.525304	89183.501538	18523.667225	76629.721107	20203.949538	12502.927976	23009.974643	41940.007982	47054.096816	30360.925062	118354.572579	65133.427033	22959.517718	40437.666146	55641.60166	51323.361314	49720.889707	84453.316124	18083.43092	76014.105298	16121.230476	129044.785675	43989.841145	54431.595892	15930.358478	53941.021656	34255.756379	34925.238213	44843.737084	21428.926956	30226.22773	27959.856372	104695.4429	24699.323701	26116.081727	15252.69314	26599.95036	51033.770282
"hsa-miR-30b-3p"	2.325912	7.116413	1.741978	7.402014	5.524393	0.254392	7.663285	2.28584	6.051129	0.44916	5.783376	1.271665	6.889356	5.147883	3.662679	7.874704	2.972112	0.966005	11.514089	4.654491	2.677991	2.806577	2.587268	1.412144	4.912362	2.007307	9.891065	3.512787	6.017433	1.770608	4.248349	0.759649	6.994861	2.533897	10.125038	15.500115	5.619597	6.573227	5.911061	15.826109	4.648137	4.935384	1.179606	6.851002	9.062199
"hsa-miR-30b-5p"	553.030547	671.992727	819.838152	3139.070573	859.35016	305.779979	975.344719	1199.338768	1405.828476	334.92381	411.300036	305.962454	1948.1219	588.988889	1290.594971	991.087923	1009.707186	851.050795	1236.967382	577.932624	713.581639	607.624027	581.8764	847.992566	1022.839064	942.230093	719.49516	526.566676	1280.324681	525.206248	514.679781	475.919717	1768.097018	486.738617	3406.992152	3670.808008	597.884945	2297.848607	662.576213	1785.07598	459.874966	776.829553	617.720114	313.900465	1382.992167
"hsa-miR-30c-1-3p"	0.715665	2.643239	0.316723	1.130862	2.148376	0.127196	1.149492	0.415608	1.512781	0.59888	1.020596	0.254333	0.313153	1.065078	0.332971	1.124958	0.540384	0	0.531419	2.637545	0.823997	1.403289	0.517453	0.706072	1.495067	0.401461	0.638134	0	0	0.885304	0.629385	0.227895	0.291452	0.921417	0.331968	0.543864	1.8063	1.769714	1.612107	1.091456	2.32407	2.714461	3.538817	1.557045	1.258638
"hsa-miR-30c-2-3p"	38.645939	68.927544	28.030009	44.514888	100.973644	42.737967	15.518153	43.119257	117.845731	31.890375	203.778926	60.785559	25.991661	89.11164	78.248149	120.691912	45.12205	39.882226	99.021161	113.414428	107.737642	73.572425	69.856216	19.063946	85.645952	48.175376	73.704383	55.853303	140.483927	52.232901	92.676976	20.814367	73.591774	58.509989	31.371018	81.035691	91.719846	72.811132	87.053809	195.916319	111.845778	100.928617	39.320186	96.225439	80.804602
"hsa-miR-30c-5p"	386.817227	807.407901	810.336455	806.202642	956.027055	623.134825	351.553243	1221.262054	1227.622736	700.240794	1127.077764	403.880611	460.803952	702.95238	755.177865	996.873419	1615.477457	1515.386533	828.305811	915.383219	765.493465	1666.305152	1127.531061	1170.667505	1735.131457	910.514636	972.834033	446.475148	938.488174	790.133294	638.196634	683.607584	565.709438	1485.09412	575.301315	930.006916	876.054979	1485.043758	913.527625	963.209753	773.624154	854.068322	813.92784	592.611693	775.069692
"hsa-miR-30d-3p"	4.293993	16.266086	5.85938	23.028487	17.493914	4.324675	16.476065	14.961863	16.035491	2.994401	6.463772	4.832326	17.693118	10.828306	8.324272	17.838618	12.428829	4.416025	17.891123	12.877425	7.209975	8.620202	5.950715	12.709297	13.242017	5.620459	15.315198	5.971737	23.838294	9.295686	7.709968	6.684907	22.150396	6.44992	13.444721	24.473867	10.837794	13.652088	8.597907	19.646204	6.391188	8.636923	16.907681	7.162411	20.893403
"hsa-miR-30d-5p"	13245.180037	11495.243795	9314.830996	37506.002571	13814.360724	3338.394898	31037.265981	17442.207209	17766.567724	3772.796191	12062.759829	5843.297883	31358.155055	10532.569859	12711.494754	32023.694829	11479.643877	7590.732752	30999.468934	10612.239327	6551.396315	16196.357786	14814.950887	18047.20233	14702.697485	10621.867846	23985.192759	5441.306082	41293.479717	14702.676384	12811.29394	9572.633215	49502.199009	11218.023657	36334.112296	39466.828667	10730.619819	27422.999061	7835.917541	36699.928783	10593.973695	9563.294951	10996.676267	7151.200683	42132.677633
"hsa-miR-30e-3p"	2172.939503	14223.879919	2721.761314	3141.949132	16583.616613	3755.598865	3073.169248	1660.143366	6212.542566	2469.183489	5274.438165	3871.200746	2040.815048	10026.12462	6847.87828	7040.62946	5115.273328	1650.213294	3253.17284	8157.305658	3260.351206	4672.149651	2191.674071	3676.517314	5996.284547	10251.318897	7474.773001	2484.945075	5595.28733	4460.158582	4056.230534	1494.98803	2467.728913	5910.891126	2223.026693	6922.56904	14501.770576	5009.81054	11937.119207	4673.34092	12978.177006	11141.63098	8237.185651	15468.317383	4321.409998
"hsa-miR-30e-5p"	3990.01432	11408.220229	7048.676091	5739.027827	15405.999987	3318.170683	3776.275731	6077.841171	10113.705243	3895.416935	6637.613715	3601.099227	3649.792756	9939.143139	9573.244597	9277.045793	12351.012801	5759.324437	4997.822952	8194.38644	3928.406996	14849.000117	6502.061277	10554.36543	12916.520187	20121.650855	11760.794505	3127.784984	6480.081487	8495.371525	5311.382051	5472.279103	4352.844139	10549.074793	3174.448255	8801.346175	10998.353461	11294.068748	11634.580351	7136.210957	9002.568098	9276.795865	9580.363186	12425.538168	6168.588104
"hsa-miR-31-3p"	0	0.813304	1.425256	0	0	3.943086	0.383164	0.207804	0	53.300346	0	45.016919	0.156576	0.710052	2.330796	0	1.621152	0.276002	0.35428	0.15515	0	0.801879	4.657082	0.706072	1.281486	4.416074	1.276267	11.592197	1.620077	0	1.101424	0.075965	0	0	0	0.815796	0	0	0	0.272864	0	0.246769	0	0	1.006912
"hsa-miR-31-5p"	0.715665	0.813304	1.741978	0	0.613822	3.052713	0.191582	0.207804	0	51.204266	0.340199	53.918572	0.469729	0.355026	2.330797	0	1.35096	0.138001	0.708559	0	0.411999	1.00235	6.468169	0	0.213581	5.218999	0.319067	15.45626	1.157199	0	1.258771	0.30386	0.291452	0	0.165984	0.271932	0	0	0	0.272864	0	0.493538	0	0	1.258639
"hsa-miR-3115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3116"	0	0	0	0	0	0	0	0.103902	0	0	0	0.254333	0	0	0	0	0	0.138001	0.17714	0	0	0	0	0	0.213581	0	0	0	0	0	0	0.15193	0	0	0	0	0.2007	0	0	0	0	0	0	0	0.251728
"hsa-miR-3117-3p"	0.357833	0.406652	0.791809	0.71964	0	1.144766	0	0.623411	1.058946	0.29944	0.340199	0.254333	0.156576	0.355026	0.665942	0.160708	0.270192	0	0.8857	0.3103	0	0	0	0.706072	0.213581	0.401461	0	0.702557	0.46288	0	0.472039	0.227895	0	0.460709	0.165984	0.271932	0.2007	0.252816	0	0.272864	0	0	0	0	0.503456
"hsa-miR-3117-5p"	0	0	0.158362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3121-3p"	0.357833	0	0	0	0	0	0	0.207804	0	0	0.340199	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0	0	0.351279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3124-3p"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15515	0	0	0	0	0	0.401461	0	0.351279	0	0	0.157346	0	0.145726	0	0	0	0	0	0	0	0	0	1.572808	0	0
"hsa-miR-3124-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0.258727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3125"	0.178916	0	0	0	0.306911	0	0	0	0	0	0	0	0.156576	0	0	0	0	0	0	0	0.205999	0	0	0	0	0	0	0	0	0	0.157346	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3126-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20047	0.258727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3127-3p"	0	0	0	0.514029	0	0	0.191582	0	0	0	0	0	0.156576	0	0	0.482125	0	0	0.17714	0.15515	0	0	0.258727	0	0.213581	0.802923	0	0.702557	0	0.442652	0	0.227895	0.145726	0	0	0.271932	0	0	0	0	0.290509	0	0	0	1.510367
"hsa-miR-3127-5p"	1.252414	2.236587	0.158362	8.018848	0.306911	2.671123	2.490567	4.052171	2.874287	2.844682	3.061787	2.034663	3.914406	0.887566	3.662679	21.213491	9.186525	2.070011	8.325573	2.637545	2.059993	1.403289	2.328541	3.53036	5.553103	5.620461	0.638134	6.674294	3.240156	14.386181	1.416117	1.139473	1.020084	2.073189	1.991811	2.447387	2.006999	2.528164	1.612108	0.818592	2.324069	1.233846	10.223248	1.245636	9.062198
"hsa-miR-3128"	0.178916	0.609978	0	0.102806	0	0	0	0	0.151278	0	0	0	0	0	0.332971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157346	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-3129-3p"	0	0.203326	0.316723	0.102806	0.613822	0.381588	0	0	0.151278	0.44916	0	0	0.313152	0.355026	0.332971	0.321416	0.270192	0	0.35428	0	0	0	0.517454	0	0.213581	0	0	0	0	0.442652	0	0.227895	0.291453	0	0	0.543864	0.2007	0	0	0.272864	0.290509	0	0.393202	0	0.251728
"hsa-miR-3129-5p"	0	0	0	0	0	0	0	0	0	0	0	0.254333	0	0	0	0	0	0	0	0.310299	0	0	0	0	0	0	0	0	0	0	0	0	0.145726	0	0	0.271932	0	0	0	0.272864	0	0	0	0	0
"hsa-miR-3130-3p"	0	0	0	0	0	0.254392	0.383164	0.103902	0	0	0.340199	0.762999	0	0	0	0.482125	0	0	0	0.46545	0.205999	0	0	0	0	0.802922	0	0	0	0.221326	0	0	0	0	0	0	0.2007	0	0	0	0	0	0	0	0.251728
"hsa-miR-3130-5p"	4.830742	4.879826	1.266894	3.906619	6.752038	0	2.873732	1.350724	3.630677	0.89832	2.041192	3.306328	3.75783	3.372751	7.9913	7.713996	3.242303	0.966005	5.668475	1.706647	0	1.202819	0	7.766792	1.708648	4.416076	5.105067	7.376853	3.703037	3.541214	6.765891	0.379824	5.391872	2.073188	0.663936	4.894773	1.6056	2.528165	3.224215	4.365824	7.262714	3.207999	6.684432	6.228183	8.810471
"hsa-miR-3131"	0	0	0	0.616835	0	0	0.191582	0.103902	0	0	0	0.254333	0	0	0	0	0	0	0.17714	0.15515	0	0	0	0	0	0	0	0.702557	0	0	0	0	0	0	0	0.543864	0	0.505633	0	0.272864	0.290509	0	0	0.311409	15.858847
"hsa-miR-3132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460708	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3133"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0.2007	0	0.537369	0	0	0	0	0.622818	0
"hsa-miR-3135a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3136-3p"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3136-5p"	0	0.406652	0.475085	0.205611	0	0.127196	0	0.103902	0.453834	0	0	0.254333	0.156576	0.532539	0.665942	0.642833	1.080768	0.276002	0.17714	0.15515	0	0.20047	0.258727	0.706072	0.854324	1.204384	0.319067	1.053836	0	0	0	0	0.145726	0.460708	0	0	0	0.252816	0	0	0.581018	0.740307	0	0	0
"hsa-miR-3137"	0	0	0	0	0	0	0	0	0	0	0	0.254333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145726	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3139"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3140-3p"	0	0	0	0	0	0	0.191582	0.103902	0	0.14972	0	0.508666	0	0	0	0.160708	0.270192	0	0	0	0	0	0.258727	0.706072	0	0.802923	0	0.351279	0.23144	0.221326	0	0	0	0.230354	0.165984	0.543864	0.2007	0	0	0	0	0	0	0	0.503456
"hsa-miR-3140-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3143"	0	0	0	0	0	0	0	0.103902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3144-3p"	0	0	0	0	0	0.254393	0	0.103902	0	0	0	0	0	0	0.332971	0.482124	0	0	0	0	0	0	0	0	0	0	0.638134	0.351279	0.462879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3145-3p"	0	0	0	0	0.613822	0	0	0	0	0	0	0	0.313152	0.355026	0	0	0	0	0	0	0	0	0	0	0.213581	0	0	0.351279	0	0	0	0	0	0.230354	0	0	0	0	0	0	0.290509	0	0.393202	0	0
"hsa-miR-3145-5p"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0.355026	0	0	0.270192	0	0	0.15515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230354	0	0	0.4014	0	0	0	0	0	0.393202	0	0.251728
"hsa-miR-3146"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0.702558	0	0	0.157346	0	0	0	0	0	0	0.252816	0	0	0	0	0	0	0
"hsa-miR-3149"	0.178916	0	0	0	0	0	0	0	0	0	0	0.508666	0	0	0	0	0.540384	0	0	0	0	0	0.258727	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-3150a-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20047	0	0	0	0	0	0	0.23144	0	0	0	0	0	0.165984	0	0	0	0	0	0	0	0.393202	0	0
"hsa-miR-3150a-5p"	0.178916	0	0	0.102806	0	0	0	0	0.151278	0	0.340199	0	0	0	0	0.321416	0.270192	0.138001	0.17714	0	0.205999	0	0	0	0	0	0	0	0	0	0.157346	0	0	0	0	0	0	0	0.537369	0	0.581018	0	0	0	0.251728
"hsa-miR-3150b-3p"	0.178916	0.609978	0	0.102806	0.613822	0.254392	0.383164	0	0.151278	0.14972	0	0.762999	0.156576	0	0.665942	0.482124	0.810576	0.138001	0.17714	0.15515	1.029996	0.20047	0	0	0.213581	14.051149	0	0.351279	0.694319	0.221326	0.314693	0.607719	0	0.230354	0	1.087728	0	1.011265	0	0	0	0.246769	0	0	4.782827
"hsa-miR-3150b-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3151-5p"	0	0	0	0	0	0	0.191582	0	0	0	0	0	0	0	0	0	0	0	0	0.310299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252816	0	0	0	0	0	0	0
"hsa-miR-3152-5p"	0.357833	0	0	0	0	0.127196	0	0.103902	0	0	0.340199	1.78033	0	0	0	0	0	0	0.17714	0	0.205999	0	0	0	0	0	0	0	0	0	0	0.075965	0	0.691063	0	0	0.4014	0	0	0	0	0	0	0	0
"hsa-miR-3154"	0.178916	0	0	0.102806	0	0.381589	0	0.103902	0	0	0	0	0	0.177513	0.332971	0	0	0	0	0	0.205999	0	0.258727	0	0.427162	0	0	0.351279	0	0	0	0.075965	0	0	0	0	0	0	0	0.272864	0.290509	0	0	0	0
"hsa-miR-3155a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0.145726	0	0	0	0.2007	0	0	0	0	0	0	0	0
"hsa-miR-3156-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3157-3p"	0	0.203326	0.158362	0.411223	0.613822	0	0	0.103902	0.151278	0.29944	0	0	0	0.355026	0.332971	0.160708	0	0	0.35428	0.310299	0	0	0.258727	0.706072	0	0	0	0.702558	0.46288	0.442652	0	0.15193	0	0.921418	0	0	0.6021	0	0	0.272864	0.290509	0	0	0.934227	0
"hsa-miR-3157-5p"	0.178916	0.609978	0.158362	0.308417	0	0.127196	0	0.311706	0.453834	0	0	0.508666	0.156576	0.355026	0	0.803542	0	0	0.17714	0.620599	0	0.20047	0	0	0	0.401461	0	0	0.23144	0	0.314692	0.15193	0.145726	0.230354	0.165984	0.271932	0.4014	0	0	0	0	0.740307	0	0	0.503456
"hsa-miR-3158-3p"	0.178916	0	0	0.205612	0	0	0	0.103902	0	0	0	0	0.469728	0.177513	0	0	0	0	0.17714	0.15515	0	0	0.77618	0	0	0	0	0	0	0	0.314692	0.075965	0	0.230354	0.165984	0.271932	0	0.505633	0	0	0	0	0	0	0
"hsa-miR-3158-5p"	0	0	0	0.102806	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0.17714	0	0	0	0	0	0.213581	0	0	0.351279	0	0	0	0.075965	0.291452	0	0.165984	0	0.2007	0	0	0	0	0	0	0	0
"hsa-miR-3159"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3160-3p"	0	0	0	0	0.306911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3161"	0	0	0	0	0	0	0	0	0.605113	0	0.340199	3.051995	0	0	0.665942	1.124958	0	0.828005	0	1.086048	0	0.40094	0	0	1.495066	0	0.319067	0	0.23144	0	0.472039	0	0	0.921417	0	0	1.0035	0	0	0.818592	0	0	1.179606	0	0
"hsa-miR-3162-3p"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271932	0	0	0	0	0	0.246769	0	0	0
"hsa-miR-3162-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3163"	0	0	0	0	0.306911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290509	0	0	0	0
"hsa-miR-3164"	0	0	0	0.308417	0	0	0	0.103902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3167"	0	0	0	0	0	0	0	0	0	0	0	0	0.156576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3170"	1.073498	2.439913	0.158362	0.719641	3.682929	0.254392	0	0.103902	0.756391	0.59888	2.041192	1.017332	0.626305	0.887566	1.997825	2.089207	0.270192	0.414002	1.948539	1.086048	1.853994	1.403289	0.77618	1.412144	0.213581	0.802922	1.276267	2.810229	0.462879	0.221326	0.472039	0.227895	0.874357	0.230354	1.327874	1.087727	1.0035	0	1.074738	0.272864	1.743051	0.740307	1.572808	2.179864	3.020733
"hsa-miR-3171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3173-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0	0	0.230354	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3173-5p"	0	0	0	0.308417	0.613822	0.127196	0.957911	0.103902	0.151278	0.44916	0	0.254333	0.156576	0.355026	0	0.803542	0.270192	0.276002	0.35428	0.3103	0.205999	0	0.258727	0	0.640743	1.204384	0	0.702558	0.925759	0.221326	0.157346	0.15193	0.437179	0.460709	0.165984	0.271932	1.0035	0.252816	0.537369	0	0.871526	1.233846	1.572808	0.934227	1.00691
"hsa-miR-3174"	0.178916	0.203326	0.158362	0	0	0	0	0	0.151278	0	0	0.254333	0.156576	0.177513	0.332971	0	0	0	0.17714	0	0	0	0	0.706072	0	0	0	0	0	0.663978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3175"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319067	0	0.23144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-3176"	0	0	0	0.205611	0	0	0	0.103902	0	0	0	0.508666	0.313152	0	0	0	0	0.276002	0.17714	0.15515	0	0	0.258727	0	0	0	0.638134	0	0	0.221326	0	0	0	0.230354	0.165984	0.271932	0	0	0	0.272864	0	0.246769	0	0	0.251728
"hsa-miR-3177-3p"	0.178916	0	0	0	0	0.127196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15515	0	0	0	0.706072	0	0.401461	0	0	0	0	0	0	0	0	0	0	0.4014	0	0	0.272864	0	0	0	0	0
